whaleName,Species,TotLength,LengthDecel,FinalGyroOsFreq,FinalGyrMinusOne,FinalGyrMinusTwo,FinalGyrMinusThree,FinalGyrMinusFour,FinalGyrMinusFive,FinalGyrMinusSix,FinalGyrMinusSeven,FinalGyrMinusEight,FinalGyrMinusNine,Individual
mn170703-40,Humpback,10.1,3.6,2.4,3.5999712002304,2.8999797001421,3.9000039000039,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.4,3.4,3.1000062000124,3.3000033000033,2.8999797001421,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.7,3.4,4.9000392003136,3.50005250078751,2.5,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.2,2.8,2.3999808001536,2.7000027000027,2.1000021000021,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.5,3.6,4.2999656002752,3.7999696002432,2.7000027000027,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.7,3.4,5.0999592003264,3.2,2,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.1,3.4,4.40005280063361,2.8999797001421,2.3000138000828,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3.4,4.6,4.40005280063361,4.19991600167997,2.8000224001792,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.9,3.8,4.2999656002752,3.7000037000037,2.8000224001792,2.19997800022,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2,3.1,3.3999728002176,2.7000027000027,2.8000224001792,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,3,3.6,4.19991600167997,3.5999712002304,2,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn170703-40,Humpback,10.1,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34
mn180227-44,Humpback,11.56,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.9,4.7,3.7000037000037,3.3000033000033,3.7999696002432,2.5999688003744,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3,3.6,2.8999797001421,3.2,2.5,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.1,4,5.0999592003264,3.5999712002304,4,3.1000062000124,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.9,4.2,4.69991070169667,4.50004500045,3.1000062000124,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.8,4.2,4.50004500045,3.9000039000039,4,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.6,4.1,3.5999712002304,3.3000033000033,3.5999712002304,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.6,2.9,5.39985960365031,3.9000039000039,2.3000138000828,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180227-44,Humpback,11.56,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
mn180302-47,Humpback,11.36,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn180302-47,Humpback,11.36,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
mn190225-40,Humpback,12.53,2.9,5.4,3.3999728002176,3.3999728002176,3.3000033000033,3.7999696002432,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.3,5.3,3.9000039000039,3.9000039000039,2.8000224001792,3.7999696002432,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.7,4.9,4.2999656002752,2.7000027000027,3.5999712002304,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.9,5.5,3.0000300003,3.3000033000033,4.19991600167997,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,4.4,5.7,3.9000039000039,2.7000027000027,3.7000037000037,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.3,5.6,4.19991600167997,2.7000027000027,3.9000039000039,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.6,4.9,3.9000039000039,2.5999688003744,3.9000039000039,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,1.9,5.2,2.8000224001792,2.3999808001536,3.2,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.6,5.4,4.6000276001656,4.10004100041,3.1000062000124,3.7999696002432,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3,5.3,3.2,2.8999797001421,3.7999696002432,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.8,4.9,3.7000037000037,4.10004100041,3.2,3.3000033000033,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.1,5.5,3.3999728002176,2.8999797001421,3.3000033000033,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.6,4.9,3.9000039000039,3.0000300003,3.5999712002304,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.1,5,3.5999712002304,2.8999797001421,3.5999712002304,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190225-40,Humpback,12.53,2.9,5.1,3.7999696002432,2.8000224001792,4.9000392003136,NaN,NaN,NaN,NaN,NaN,NaN,37
mn190228-42,Humpback,10.3,2.9,3.8,2.3000138000828,4.6000276001656,3.7999696002432,3.0000300003,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3,4.2,7.0997515086972,5.0999592003264,3.7999696002432,3.1000062000124,2.3999808001536,2.1000021000021,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3,4.6,5.49994500054999,2.3999808001536,2.5999688003744,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.1,4.4,4.19991600167997,3.3999728002176,3.1000062000124,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-42,Humpback,10.3,3,4.7,4.50004500045,3.3999728002176,2.8999797001421,NaN,NaN,NaN,NaN,NaN,NaN,38
mn190228-44,Humpback,11.46,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.8,5,5.2999788000848,5.49994500054999,2.7000027000027,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.3,5.3,2.8000224001792,3.50005250078751,4.9000392003136,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190228-44,Humpback,11.46,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
mn190305-44,Humpback,10.23,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.6,3.9,5,3.5999712002304,2.8999797001421,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3,3.5,3.3999728002176,5.19993760074879,3.0000300003,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,4.3,3.5,3.0000300003,4.10004100041,2.3999808001536,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,2.8,3.8,5.6000448003584,3.5999712002304,3.0000300003,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.2,3.3,4.19991600167997,2.8000224001792,2,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190305-44,Humpback,10.23,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
mn190306-42,Humpback,12.79,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
mn190306-42,Humpback,12.79,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41
